,Image Name,Acc,F1,Jaccard,Recall,Precision
175,ISIC-2017_Training_Data\ISIC_0015372.jpg,0.9706433354591837,0.9814364390225461,0.9635495285936997,0.9708529683097714,0.9922531981040722
176,ISIC-2017_Training_Data\ISIC_0013329.jpg,0.9966717155612245,0.9314731226918342,0.8717357910906298,1.0,0.8717357910906298
177,ISIC-2017_Training_Data\ISIC_0011177.jpg,0.9660594706632653,0.9567645789433598,0.9171128200136279,0.9990456497534596,0.9179169914263445
178,ISIC-2017_Training_Data\ISIC_0012675.jpg,0.9970304528061225,0.9377350605933974,0.8827694728560189,0.9920424403183024,0.8890649762282092
179,ISIC-2017_Training_Data\ISIC_0012450.jpg,0.9971301020408163,0.9590210586226523,0.9212684527063969,0.9911764705882353,0.9288864388092613
180,ISIC-2017_Training_Data\ISIC_0010857.jpg,0.8280851403061225,0.8869077274038336,0.7967962308598351,0.7986399697771062,0.9971110193974412
181,ISIC-2017_Training_Data\ISIC_0014569.jpg,0.9850725446428571,0.9559748427672957,0.9156626506024096,0.9908614597294992,0.9234612764024529
182,ISIC-2017_Training_Data\ISIC_0013971.jpg,0.9514907525510204,0.12822349570200572,0.06850363566781477,1.0,0.06850363566781477
183,ISIC-2017_Training_Data\ISIC_0012661.jpg,0.9700255102040817,0.8251162790697675,0.7022961203483769,0.7036890122967077,0.9971894322653176
184,ISIC-2017_Training_Data\ISIC_0004346.jpg,0.9941007653061225,0.927415399705738,0.8646547782350251,0.9536056480080686,0.9026252983293556
185,ISIC-2017_Training_Data\ISIC_0002975.jpg,0.9940011160714286,0.918846050148288,0.8498753117206983,0.8515742128935532,0.9976580796252927
186,ISIC-2017_Training_Data\ISIC_0013844.jpg,0.9934829400510204,0.9307056579783853,0.8703923900118906,0.898894801473598,0.9648506151142355
187,ISIC-2017_Training_Data\ISIC_0011089.jpg,0.9559351084183674,0.9004098914463313,0.8188595772570867,0.8426066430618783,0.9667279233968469
188,ISIC-2017_Training_Data\ISIC_0008659.jpg,0.9949976084183674,0.928995756718529,0.8674062334918119,0.9850029994001199,0.8790149892933619
189,ISIC-2017_Training_Data\ISIC_0008541.jpg,0.9931839923469388,0.8992339422510311,0.816916488222698,1.0,0.816916488222698
190,ISIC-2017_Training_Data\ISIC_0014066.jpg,0.9932039221938775,0.948121101475734,0.9013595603124096,1.0,0.9013595603124096
